Index;ISBN 13;Author ID;Nº of pages;Publication date;Rating;Nº of ratings;Nº of reviews
8719;9,78971E+12;1195;285;01/11/2004;3,76;112;18
8720;9,78355E+12;1195;301;01/02/2003;3,76;1;0
8721;9,7808E+12;3258;32;31/01/1997;4,2;0;0
8722;9,78158E+12;3259;80;26/10/2004;3,67;3;1
8723;9,78039E+12;1143;404;25/04/2006;3,83;235032;6613
8724;9,78037E+12;3260;325;25/08/2004;3,63;12765;185
8725;9,78044E+12;1143;374;27/12/2005;3,84;333613;9326
8726;9,78031E+12;3261;336;11/07/2004;3,78;15184;445
8727;9,78031E+12;3261;416;11/07/2004;3,94;28903;918
8728;9,78031E+12;3261;448;11/07/2004;3,92;16644;665
8729;9,78037E+12;3261;283;21/11/2006;3,8;17677;872
8730;9,78155E+12;3261;248;25/10/2001;3,71;12528;596
8731;9,78155E+12;3261;256;25/10/2002;3,64;5707;243
8732;9,78037E+12;3261;328;30/01/2007;3,77;13317;697
8733;9,78031E+12;3261;391;10/09/2007;3,48;3252;233
8734;9,7895E+12;3261;420;01/09/2005;3,92;18;1
8735;9,78344E+12;3261;480;01/04/2001;3,94;15;1
8736;9,78193E+12;3261;197;10/04/2007;3,55;926;140
8737;9,7885E+12;1707;415;01/06/2003;3,72;4;0
8738;9,78006E+12;3262;400;03/08/2004;3,54;2729;105
8739;9,78186E+12;3262;128;01/01/2000;3,44;9;0
8740;9,78072E+12;3262;224;02/05/2000;3,89;9;2
8741;9,78006E+12;3262;432;28/05/2002;3,53;5826;207
8742;9,78344E+12;3262;512;01/02/2003;3,54;0;0
8743;9,78035E+12;2738;464;20/01/2005;3,68;34;3
8744;9,78157E+12;3263;413;01/02/1999;4,03;6206;599
8745;9,78045E+12;250;544;01/07/1991;3,85;4874;154
8746;9,78045E+12;250;720;01/01/2002;4,19;26514;1008
8747;9,78045E+12;250;880;01/09/1998;4,17;8296;275
8748;9,78045E+12;250;592;01/01/2002;4,03;36285;1662
8749;9,78075E+12;250;564;01/03/2008;3,67;49;6
8750;9,78045E+12;250;880;01/04/2003;4,02;14537;702
8751;9,78355E+12;250;470;01/04/2002;3,85;2;1
8752;9,78075E+12;250;640;02/11/2000;3,85;28;1
8753;9,78038E+12;3264;432;10/10/2000;4,1;5382;224
8754;9,78185E+12;2257;317;15/06/2001;4,17;3158;252
8755;9,78076E+12;3265;560;04/10/2005;4,14;8188;139
8756;9,78045E+12;2441;416;01/03/1995;3,87;981;106
8757;9,78074E+12;3266;436;01/10/2000;3,44;41;3
8758;9,78184E+12;3267;74;01/09/2007;3,39;23;6
8759;9,78015E+12;3268;208;15/10/1992;3,7;642;80
8760;9,78098E+12;3269;243;01/10/2006;4,47;499;11
8761;9,78193E+12;3270;232;30/06/2006;3,77;66;7
8762;9,78071E+12;3271;352;01/10/2005;3,25;50;3
8763;9,78052E+12;3272;332;15/02/1979;4,36;12;2
8764;9,78075E+12;678;656;02/03/2006;3,9;44;6
8765;9,78081E+12;3273;224;01/09/1996;4;29;2
8766;9,78068E+12;3274;476;04/12/1995;4,28;2738;135
8767;9,78088E+12;3274;195;01/11/1992;4,33;351;45
8768;9,7814E+12;3274;148;29/01/2002;4,16;870;74
8769;9,78038E+12;1317;422;03/10/2006;3,69;10534;1578
8770;9,78026E+12;3275;344;29/04/2005;3,21;13;1
8771;9,78032E+12;3276;192;10/01/2007;3,66;15106;1558
8772;9,78062E+12;709;291;01/09/2004;3,99;213178;10160
8773;9,78079E+12;3277;239;01/09/2004;3,59;34;4
8774;9,78061E+12;3278;256;16/09/1997;3,96;1630;84
8775;9,78039E+12;3278;480;17/04/1994;4,09;721;17
8776;9,78067E+12;3278;240;01/01/1988;3,92;321;19
8777;9,7814E+12;3278;288;23/03/2004;3,63;397;29
8778;9,78039E+12;3278;343;17/08/1992;4,11;5726;75
8779;9,78039E+12;3278;544;17/04/1992;4,15;2608;55
8780;9,78039E+12;3278;413;17/04/1994;4,1;1730;43
8781;9,78039E+12;3278;672;17/05/2007;4,25;363;29
8782;9,78068E+12;311;288;19/06/1998;4,16;1080;112
8783;9,78157E+12;3279;351;18/10/2002;3,31;4;0
8784;9,7801E+12;3280;325;30/06/2005;3,99;2956;242
8785;9,78069E+12;3281;478;01/08/1978;4,12;24;1
8786;9,78074E+12;3282;288;20/09/2005;3,93;256;28
8787;9,78053E+12;3283;194;01/11/1999;3,95;12;3
8788;9,78062E+12;3284;96;28/11/2005;3,91;110;33
8789;9,78039E+12;766;592;22/07/2004;3,6;3272;229
8790;9,78074E+12;1708;305;04/10/2005;2,4;5415;577
8791;9,78049E+12;2299;321;23/06/2006;3,98;185;14
8792;9,7814E+12;2299;1024;14/10/2003;4,15;513;34
8793;9,78023E+12;3285;364;22/07/1982;4,14;26;1
8794;9,78013E+12;3286;496;01/07/2006;3,8;12;1
8795;9,78049E+12;3287;192;07/07/2006;4,25;4;1
8796;9,78013E+12;3286;536;19/10/2004;4,21;1;0
8797;9,78076E+12;1289;128;07/10/2004;4,09;177;19
8798;9,78186E+12;1289;911;20/10/1994;4,06;13;3
8799;9,78052E+12;1289;210;05/08/2003;4,09;39365;824
8800;9,78069E+12;1289;40;27/03/2007;4,39;581;37
8801;9,78052E+12;209;284;02/05/1998;4,07;9;3
8802;9,7802E+12;209;160;02/12/2004;4,07;37;5
8803;9,78039E+12;3216;320;01/12/2000;4,11;35549;680
8804;9,7803E+12;3216;304;28/08/2006;4,11;227;23
8805;9,78038E+12;3216;272;08/01/2002;4,21;3124;74
8806;9,78067E+12;638;422;23/06/2003;4,24;145740;3382
8807;9,78022E+12;639;219;17/10/1997;3,72;75;7
8808;9,78069E+12;3258;32;01/07/2004;3,49;63;9
8809;9,78069E+12;3258;32;21/03/2012;3,47;104;21
8810;9,78075E+12;3288;240;04/08/2006;3,93;175;6
8811;9,78063E+12;3289;388;01/05/1996;4;28;2
8812;9,78075E+12;3288;194;15/10/2001;3,93;6;0
8813;9,78185E+12;3290;288;09/01/2001;3,88;58;8
8814;9,78031E+12;3291;306;30/08/2005;3,72;33;5
8815;9,78031E+12;3291;256;15/07/1999;3,35;23;4
8816;9,78081E+12;3292;960;01/12/2002;3,85;0;0
8817;9,78013E+12;3292;604;27/05/2005;4;6;0
8818;9,78013E+12;3292;936;01/05/2005;3,85;38;3
8819;9,78193E+12;3293;46;12/09/2006;4,44;37;6
8820;9,78081E+12;3294;224;11/06/2003;3,88;383;47
8821;9,78014E+12;3295;739;29/06/1989;4,19;126;12
8822;9,78089E+12;1767;539;15/04/2004;4,28;330;16
8823;9,78014E+12;1767;240;01/08/1991;4,19;42;7
8824;9,78031E+12;3296;224;15/01/1997;4,19;23;3
8825;9,78193E+12;1080;48;11/01/2005;4,08;13;0
8826;9,78159E+12;1080;70;19/04/2006;3,87;367;23
8827;9,78076E+12;3297;384;24/10/2002;4,23;420;37
8828;9,7809E+12;3298;12;01/10/1987;4,38;13;0
8829;9,78076E+12;3297;448;24/08/1998;4,58;12;3
8830;9,78409E+12;2854;187;18/03/2002;3,97;6;0
8831;9,7809E+12;3299;128;01/10/2005;4,09;5;0
8832;9,78006E+12;3300;304;16/08/2005;3,72;785;126
8833;9,78079E+12;1163;452;01/05/2006;4,03;66017;4284
8834;9,78142E+12;332;307;05/10/2006;3,55;5421;360
8835;9,78074E+12;3301;230;01/01/2007;3,85;4644;672
8836;9,78081E+12;973;176;01/10/2003;4,08;213538;5609
8837;9,78081E+12;3302;416;15/10/1997;4,31;2326;93
8838;9,78006E+12;807;515;03/10/2006;4,06;6899;327
8839;9,78006E+12;807;598;10/04/2007;4,21;13864;391
8840;9,78006E+12;807;291;01/01/1981;3,66;2122;123
8841;9,78031E+12;678;339;06/03/2007;3,61;11498;1016
8842;9,7819E+12;678;87;01/11/2006;3,97;664;82
8843;9,7801E+12;678;256;04/05/2006;3,64;2155;59
8844;9,7801E+12;678;432;06/07/2006;3,6;957;53
8845;9,78044E+12;678;496;10/02/1997;3,8;9434;455
8846;9,7801E+12;678;928;03/08/2006;3,91;10463;290
8847;9,78039E+12;678;99;13/06/2000;3,53;356;30
8848;9,78075E+12;678;704;29/06/2005;3,93;17624;670
8849;9,78075E+12;678;407;01/06/2005;3,91;18720;386
8850;9,78039E+12;1287;96;12/02/1984;3,81;30;4
8851;9,78079E+12;0;424;12/11/1999;4,47;147;13
8852;9,78038E+12;445;48;28/09/2004;4,14;5;0
8853;9,78038E+12;445;44;23/09/2003;3,8;0;0
8854;9,78068E+12;2433;96;09/09/2009;4,06;82;12
8855;9,78038E+12;2433;96;28/01/2003;3,99;1844;70
8856;9,78038E+12;445;48;27/04/2004;4,12;12;2
8857;9,78848E+12;3303;383;01/01/2006;4,38;6;0
8858;9,7803E+12;3304;344;28/12/2006;4,55;51;6
8859;9,78035E+12;846;560;25/10/2005;4;219;25
8860;9,78016E+12;3305;756;01/05/2006;3,5;217;37
8861;9,78067E+12;3306;438;01/03/2000;3,71;545;40
8862;9,78142E+12;810;176;02/08/2005;4,41;847;40
8863;9,78142E+12;810;184;01/09/2005;4,41;1696;86
8864;9,78159E+12;222;248;01/12/2001;3,97;57;3
8865;9,78023E+12;222;472;01/08/1992;4,14;32;6
8866;9,78038E+12;3307;535;27/07/1999;4,08;7825;314
8867;9,78087E+12;2026;192;15/03/2005;3,8;102;8
8868;9,78068E+12;3307;580;02/06/1992;4,08;88;14
8869;9,78068E+12;1169;530;26/09/1995;4,03;4596;441
8870;9,78045E+12;3308;217;12/03/1996;4,16;24345;1914
8871;9,78068E+12;1169;224;24/06/1995;3,65;1060;90
8872;9,78038E+12;1169;237;10/04/2001;3,69;3825;272
8873;9,78068E+12;1169;298;01/10/1996;3,85;1291;86
8874;9,78477E+12;1169;164;01/04/1992;3,8;972;74
8875;9,78068E+12;1169;180;24/06/1995;3,67;137;14
8876;9,78092E+12;1169;56;01/12/1977;4,09;6674;480
8877;9,78207E+12;1169;210;23/01/1997;3,8;29;2
8878;9,78055E+12;336;400;01/08/2005;4,29;83353;1758
8879;9,78006E+12;336;325;01/10/2006;4,24;42146;1230
8880;9,78055E+12;336;285;22/04/1988;3,49;9019;265
8881;9,78006E+12;336;502;30/09/2003;4,07;5761;191
8882;9,78006E+12;336;228;13/09/2005;4;239617;4478
8883;9,78041E+12;336;336;21/02/2002;4,27;43964;880
8884;9,78055E+12;336;352;05/05/2005;4,3;51562;1294
8885;9,78006E+12;336;176;20/08/2002;4,17;26427;517
8886;9,78006E+12;336;265;06/02/2001;4,13;72785;1911
8887;9,78055E+12;336;32;01/05/1998;4,06;1640;19
8888;9,78006E+12;336;277;02/02/2000;3,97;91479;2031
8889;9,78006E+12;336;228;13/09/2005;4,03;110062;2261
8890;9,78041E+12;3309;102;04/07/2002;4,15;21339;176
8891;9,78055E+12;336;176;01/11/2001;4;5517;143
8892;9,78055E+12;336;396;01/04/2005;3,94;52713;817
8893;9,78009E+12;336;344;03/08/2006;3,94;3601;95
8894;9,78055E+12;336;352;01/04/2005;4,28;63287;1445
8895;9,78006E+12;336;210;25/07/2006;3,72;9778;317
8896;9,78186E+12;3310;383;04/02/1999;3,99;2226;19
8897;9,78039E+12;336;32;01/10/2005;4,11;9116;294
8898;9,78055E+12;336;400;01/08/2005;4,17;53721;814
8899;9,78061E+12;336;355;31/07/2001;4,33;67;2
8900;9,78055E+12;336;432;02/10/2006;4,23;60162;1373
8901;9,78006E+12;336;256;06/11/2001;4,05;29309;952
8902;9,78074E+12;336;649;01/01/1999;4,21;1585;24
8903;9,78006E+12;336;377;28/09/2004;4,38;969;114
8904;9,78058E+12;336;160;18/10/2001;4,17;830;83
8905;9,78006E+12;336;296;08/09/1999;4,14;41899;746
8906;9,78006E+12;336;261;01/04/2004;3,92;7464;176
8907;9,78079E+12;3311;128;01/01/2003;3,97;400;17
8908;9,78071E+12;3312;544;01/06/2003;4,72;102;6
8909;9,78031E+12;3313;344;24/08/2002;4;13622;731
8910;9,78081E+12;3314;193;01/07/2004;4;997;117
8911;9,78043E+12;3315;330;01/09/1988;4,07;8870;131
8912;9,78045E+12;3316;352;01/08/1994;3,52;185;8
8913;9,7804E+12;3188;552;28/11/2006;3,91;10987;332
8914;9,78159E+12;910;120;09/10/2001;4,13;4088;290
8915;9,78014E+12;3317;208;05/10/2006;3,97;5279;489
8916;9,78043E+12;3177;433;05/11/2002;3,82;15857;350
8917;9,78052E+12;3177;374;13/01/1989;3,82;0;0
8918;9,78047E+12;3318;267;01/10/2006;3,82;103;8
8919;9,78069E+12;3319;375;21/05/1990;3,99;71;7
8920;9,78067E+12;3320;392;30/07/1987;3,73;159;22
8921;9,78031E+12;3321;288;10/10/2003;4,14;641;25
8922;9,78081E+12;3322;416;15/05/1999;3,61;157;11
8923;9,78035E+12;3323;384;12/11/1981;4,14;44;7
8924;9,78028E+12;3324;234;28/02/1992;4,2;106;11
8925;9,78157E+12;3325;612;01/11/2005;4,42;1876;161
8926;9,78158E+12;3326;264;06/02/2007;3,77;501;76
8927;9,78047E+12;3327;352;25/12/2002;4,19;153;10
8928;9,78037E+12;3328;442;26/09/2006;3,91;426;12
8929;9,78079E+12;3329;374;07/02/2006;3,65;515;21
8930;9,78059E+12;3330;32;01/06/1987;4,3;963;92
8931;9,7808E+12;3331;0;28/02/1989;2,62;8;1
8932;9,78052E+12;3332;464;01/05/1989;4,25;2567;33
8933;9,78035E+12;3333;240;04/05/2004;4,03;17354;650
8934;9,78006E+12;3334;320;29/11/2011;3,47;222;16
8935;9,78075E+12;998;528;07/10/2004;3,62;20;1
8936;9,78044E+12;3335;469;01/06/1986;3,62;9;0
8937;9,78075E+12;3336;791;25/04/1995;4,02;26;2
8938;9,78156E+12;3337;384;01/10/1999;3,36;28;4
8939;9,78156E+12;3338;880;10/01/1991;4,23;209;28
8940;9,78193E+12;3339;240;01/02/2006;4,21;942;26
8941;9,78037E+12;2282;440;27/12/2005;4,04;193;3
8942;9,78082E+12;3340;256;01/01/2000;3,31;4;0
8943;9,78037E+12;3341;224;23/12/1994;2,61;36;5
8944;9,78045E+12;3342;704;01/02/1998;4;566;59
8945;9,78033E+12;3343;364;23/03/1989;3,75;3996;80
8946;9,78158E+12;3344;348;01/01/1998;3,6;98;9
8947;9,78068E+12;1244;864;10/11/2000;4,49;505;63
8948;9,78068E+12;1244;752;06/11/1997;4,03;202;30
8949;9,78067E+12;3345;352;25/01/2008;3,92;4908;89
8950;9,78055E+12;3346;495;01/10/1989;3,84;3256;68
8951;9,7816E+12;3347;136;08/11/2006;4,23;17422;67
8952;9,78001E+12;3177;698;26/04/1990;4,05;275;17
8953;9,78069E+12;3348;160;26/04/2005;3,67;3;0
8954;9,78085E+12;3349;49;01/05/1977;0;0;0
8955;9,78082E+12;3350;444;01/07/1994;2,77;13;3
8956;9,78074E+12;3122;240;08/11/2005;4,14;35;0
8957;9,78077E+12;1165;624;14/09/2002;4,25;183950;2671
8958;9,78044E+12;3351;96;27/12/2005;4,1;30987;1535
8959;9,7814E+12;3352;144;01/08/2005;4,2;372;15
8960;9,78045E+12;3353;342;01/11/2006;3,98;1740;77
8961;9,78079E+12;849;221;09/05/2006;3,76;815;7
8962;9,78142E+12;3354;326;26/09/2006;3,86;10103;917
8963;9,78045E+12;3355;416;03/08/1993;4,27;179;16
8964;9,78186E+12;1768;503;16/07/1998;3,97;72;3
8965;9,78142E+12;1768;1260;01/05/2005;4,27;87;4
8966;9,78035E+12;1768;307;12/08/1988;3,77;630;14
8967;9,78344E+12;1768;224;01/12/2000;4,16;5;0
8968;9,78052E+12;1768;0;19/03/1996;3,96;1;0
8969;9,78035E+12;3356;320;06/06/2000;3,79;76;9
8970;9,7801E+12;1768;336;02/03/2000;3,57;13158;455
8971;9,78291E+12;1768;390;27/11/2002;3,45;6;2
8972;9,78344E+12;1768;320;01/08/1999;3,57;67;4
8973;9,78185E+12;3357;254;01/10/1992;3,95;192;11
8974;9,78186E+12;1768;512;05/10/2006;3,99;26985;256
8975;9,7814E+12;3358;151;01/02/2007;4,12;514;31
8976;9,78001E+12;620;109;01/06/2000;3,78;68;7
8977;9,7814E+12;3359;144;01/10/2004;3,67;192;12
8978;9,7814E+12;3360;224;03/01/2007;3,9;297;27
8979;9,78095E+12;3361;237;01/06/2006;3,79;448;32
8980;9,78045E+12;3362;322;04/04/2006;3,76;9;0
8981;9,78031E+12;3363;347;18/10/2000;4,36;3248;73
8982;9,78142E+12;3188;576;01/03/2005;3,96;47;6
8983;9,78067E+12;3188;576;01/03/1995;3,96;528;34
8984;9,78157E+12;3364;479;04/05/2004;3,12;8;0
8985;9,78142E+12;3365;272;01/10/2005;3,63;131;8
8986;9,78094E+12;3366;75;01/10/1995;4,03;111;3
8987;9,78055E+12;3367;180;01/09/1993;3,63;371;44
8988;9,7804E+12;3368;208;23/06/1972;3,73;5420;81
8989;9,78055E+12;3369;640;01/09/1993;4,04;2554;91
8990;9,7802E+12;3370;867;11/12/2003;4,35;23112;992
8991;9,78035E+12;3371;432;24/02/1998;4,19;596;24
8992;9,78035E+12;3371;448;12/03/1999;4,22;220;11
8993;9,7802E+12;723;176;10/04/1996;4,21;167;18
8994;9,78081E+12;723;512;01/09/2005;4,62;17;2
8995;9,78035E+12;2142;257;27/09/2005;3,88;1167;28
8996;9,78035E+12;2142;358;05/09/2006;3,68;35;0
8997;9,78035E+12;2142;370;05/09/2006;3,46;58;4
8998;9,78035E+12;2142;352;01/09/1996;3,94;2327;36
8999;9,78229E+12;2142;270;29/03/1979;4,09;15901;309
9000;9,78035E+12;2142;342;18/12/2007;3,95;1389;47
9001;9,78035E+12;2142;236;12/11/1977;3,94;2277;28
9002;9,78073E+12;2142;231;01/02/1994;4,03;2278;29
9003;9,78074E+12;2142;304;01/01/2005;3,84;30;0
9004;9,78044E+12;2142;242;01/12/1993;3,92;51;1
9005;9,78035E+12;2142;344;01/12/2002;3,51;3947;100
9006;9,78045E+12;2142;344;01/10/1994;3,62;477;8
9007;9,78035E+12;2142;388;05/09/2006;3,65;35;0
9008;9,78067E+12;2142;788;01/06/1995;3,71;21;0
9009;9,78006E+12;2142;416;01/12/2002;3,96;292;13
9010;9,78044E+12;2142;313;01/05/2001;3,33;269;23
9011;9,78045E+12;2142;217;01/07/1988;3,55;227;10
9012;9,78035E+12;2142;304;05/07/2000;3,82;1246;21
9013;9,78014E+12;3372;268;31/10/2006;4,13;4813;239
9014;9,78007E+12;3373;345;10/10/2003;3,78;16662;739
9015;9,78044E+12;3374;1;13/08/2006;3,85;14;1
9016;9,78068E+12;3375;336;12/09/2000;3,38;497;40
9017;9,78045E+12;3375;240;01/02/1997;3,35;265;29
9018;9,7814E+12;3358;160;28/03/2006;3,86;59;7
9019;9,78077E+12;1165;464;05/01/2004;4,27;299;6
9020;9,78081E+12;1165;1011;15/11/1995;4,13;109234;1962
9021;9,78184E+12;1165;818;06/11/2003;3,82;827;48
9022;9,78159E+12;266;72;10/01/2002;3,5;16;0
9023;9,78076E+12;2023;240;15/04/2001;3,79;147;3
9024;9,78079E+12;3376;496;20/10/2004;3,62;69;7
9025;9,78074E+12;2023;448;01/01/2004;3,79;20;6
9026;9,78142E+12;2023;450;30/10/2006;3,79;17;3
9027;9,78055E+12;3377;440;01/10/1996;3,56;233;24
9028;9,78045E+12;2023;357;01/10/1993;3,79;42;6
9029;9,78045E+12;3378;276;01/04/1996;4,1;587;48
9030;9,78077E+12;2023;189;30/07/2004;3,79;84;4
9031;9,78068E+12;3379;208;29/10/1998;3,72;441;39
9032;9,78088E+12;3380;482;01/07/2004;4,41;2006;239
9033;9,78067E+12;3381;464;01/01/1983;4,07;9;1
9034;9,7809E+12;3382;228;01/07/2006;3,94;40;13
9035;9,78037E+12;3383;249;27/02/2007;3,69;499;46
9036;9,78037E+12;3383;251;27/03/2007;3,73;521;35
9037;9,78067E+12;196;496;19/01/2006;4,3;8005;383
9038;9,7814E+12;3384;463;06/11/2006;3,85;955;95
9039;9,78076E+12;3385;320;15/11/2006;3,93;441;57
9040;9,78157E+12;3386;317;30/05/2006;3,97;212;35
9041;9,78006E+12;745;448;07/08/1997;3,89;6279;274
9042;9,78088E+12;2625;32;01/06/1998;4,44;0;0
9043;9,78043E+12;3387;221;15/04/1978;3,56;51;7
9044;9,78039E+12;3388;208;17/10/2000;4,27;1506;45
9045;9,78084E+12;847;432;01/01/2003;4,43;18445;388
9046;9,78044E+12;3389;361;04/03/2003;4,08;7791;360
9047;9,78082E+12;3390;288;02/09/1999;4,11;725;61
9048;9,78069E+12;3391;256;01/09/2002;3,65;2208;62
9049;9,78067E+12;3392;176;05/02/1995;3,62;757;103
9050;9,78045E+12;3393;496;05/08/2003;4,03;6737;148
9051;9,78039E+12;3394;471;16/01/2001;3,89;2340;153
9052;9,78037E+12;3395;251;01/04/1998;4,25;398;15
9053;9,78142E+12;1810;418;25/04/2006;3,95;10632;252
9054;9,78055E+12;3396;353;30/04/2002;3,89;3634;201
9055;9,78076E+12;1725;272;25/09/2006;4,33;1094;40
9056;9,78076E+12;3397;160;19/03/2007;4,33;945;17
9057;9,78076E+12;1725;175;31/12/2005;4,31;141;9
9058;9,78076E+12;3398;128;12/09/2006;4,62;27;2
9059;9,78035E+12;3399;227;31/10/2006;4,18;259;11
9060;9,78035E+12;3397;256;25/10/2005;4,3;642;11
9061;9,78035E+12;1510;357;27/12/2005;3,49;3852;55
9062;9,78159E+12;3400;144;30/01/2007;3,79;109;7
9063;9,78035E+12;3401;324;30/01/2007;3,99;6874;280
9064;9,78081E+12;3402;744;01/10/2005;4,13;87;10
9065;9,78157E+12;3403;128;15/09/2003;3,85;911;38
9066;9,78035E+12;3404;362;24/04/2007;4,53;1198;95
9067;9,78035E+12;3405;224;26/10/2004;4,08;211;7
9068;9,78081E+12;3406;60;01/07/2000;3,86;205;15
9069;9,78076E+12;3407;96;15/01/2007;4,05;48;11
9070;9,78159E+12;3408;144;07/11/2006;3,68;124;10
9071;9,78035E+12;3405;200;30/09/2003;4,12;209;7
9072;9,78159E+12;3409;152;05/12/2006;4,07;1791;100
9073;9,78081E+12;3410;320;29/09/2005;4,5;60;2
9074;9,78159E+12;3403;144;08/08/2006;4,11;422;25
9075;9,78081E+12;3411;132;01/09/1998;3,93;952;57
9076;9,78035E+12;3397;224;23/04/2002;3,98;365;3
9077;9,78035E+12;606;705;31/08/2004;4,25;4365;138
9078;9,78157E+12;3412;220;27/01/2004;3,89;932;36
9079;9,78044E+12;2359;64;01/10/2004;3,14;7;1
9080;9,78159E+12;3403;168;02/08/2005;4,04;487;18
9081;9,78159E+12;3403;144;11/04/2006;4,1;424;20
9082;9,7801E+12;1510;605;03/10/2002;3,95;7740;108
9083;9,78076E+12;1725;64;02/04/2005;4,16;748;18
9084;9,78081E+12;3413;173;01/09/2001;4,42;417;27
9085;9,78086E+12;3414;224;15/04/2005;4,03;371;37
9086;9,78159E+12;3415;128;27/02/2007;3,94;518;23
9087;9,78157E+12;3416;96;05/08/2003;3,82;621;32
9088;9,78035E+12;3417;418;02/04/2005;4,14;11804;671
9089;9,78076E+12;3418;32;02/04/2005;4,21;100;4
9090;9,78159E+12;3405;88;23/08/2006;3,78;176;10
9091;9,78159E+12;3419;120;28/02/2006;3,51;135;9
9092;9,78035E+12;2360;329;23/11/2004;3,88;3972;116
9093;9,7814E+12;3420;272;11/07/2006;4,04;351;78
9094;9,78093E+12;3421;442;22/11/1996;4,53;185;8
9095;9,7808E+12;3422;270;01/11/2004;4,13;10390;447
9096;9,78142E+12;1887;722;01/10/2005;3,9;1970;64
9097;9,78142E+12;1887;420;26/09/2006;3,76;1336;35
9098;9,78037E+12;3423;0;23/02/1984;3,64;39;2
9099;9,78006E+12;3424;310;07/10/2003;4,07;17107;566
9100;9,78031E+12;3425;334;04/09/2006;3,79;285;25
9101;9,78142E+12;3426;389;17/10/2006;3,62;1154;56
9102;9,7816E+12;3427;144;03/10/2006;3,87;904;179
9103;9,78158E+12;3428;224;16/05/2003;4,43;345;17
9104;9,78158E+12;3428;160;09/01/2002;4,22;971;49
9105;9,78039E+12;3428;320;01/06/1988;4,29;38720;1451
9106;9,78032E+12;3429;983;10/10/2005;4,15;9041;417
9107;9,78159E+12;3430;400;01/03/2007;4,25;4381;255
9108;9,78081E+12;3431;744;01/11/2005;4,18;99;12
9109;9,78006E+12;2314;224;18/10/2005;4,18;156;10
9110;9,78074E+12;3432;546;15/02/2005;4,03;4624;137
9111;9,78158E+12;3433;272;01/05/2005;4,26;1360;34
9112;9,78097E+12;3434;264;01/01/2010;4,72;29;0
9113;9,78184E+12;3435;325;01/09/2006;3,91;50;4
9114;73999960822;3436;303;01/12/1986;4,47;64;0
9115;9,78045E+12;3437;464;05/11/2002;4,08;2491;110
9116;9,78067E+12;3438;432;18/10/2004;3,88;56;6
9117;9,78039E+12;3439;448;01/03/1996;4,16;1116;46
9118;9,78052E+12;3440;365;22/09/1992;4,39;19;0
9119;9,78071E+12;3441;376;01/02/2001;4,56;13;0
9120;9,78062E+12;3442;206;04/02/2004;3,53;51;12
9121;9,78006E+12;2314;224;01/11/1999;4,18;2072;100
9122;9,78039E+12;3443;416;17/04/2006;4,1;69;5
9123;9,78003E+12;3444;384;01/12/1997;3,73;15;2
9124;9,78038E+12;3445;224;01/12/1998;3,83;72;12
9125;9,78014E+12;3446;704;04/08/2005;4,03;256;17
9126;9,78038E+12;3447;288;09/01/2001;4,11;3675;422
9127;9,78068E+12;3282;224;02/08/2001;4,13;1877;171
9128;9,78157E+12;315;464;01/09/2000;4,11;19;1
9129;9,78045E+12;3448;464;07/03/2006;4,35;155348;5325
9130;9,78055E+12;3;0;01/09/1998;4,19;60;4
9131;9,78038E+12;1153;784;16/02/1999;4,35;377;66
9132;9,7807E+12;1153;534;01/10/1992;4,14;19;1
9133;9,7808E+12;3449;304;01/01/1997;3,8;10;0
9134;9,78817E+12;3450;324;30/12/2016;2,98;0;0
9135;9,78047E+12;3451;446;01/07/2003;4,02;531;11
9136;9,78039E+12;3452;370;17/06/2002;3,56;209;19
9137;9,78157E+12;3453;724;01/05/2001;3,88;33;4
9138;9,78047E+12;3454;224;29/12/1995;3,91;35;3
9139;9,78093E+12;3455;288;01/11/1993;3,93;406;24
9140;9,78044E+12;884;222;01/06/2003;3,9;22125;1232
9141;9,78044E+12;884;242;01/09/2003;4;11354;404
9142;9,78044E+12;884;198;01/01/2004;4,07;10154;278
9143;9,78014E+12;884;160;17/03/2005;3,77;279;57
9144;9,78031E+12;3456;966;14/01/2002;4,29;4150;138
9145;9,78035E+12;3456;356;28/02/2006;3,83;4049;154
9146;9,78065E+12;1920;120;01/10/2002;2,86;2276;244
9147;9,78049E+12;1920;272;02/11/2011;3,52;55;7
9148;9,78185E+12;3457;155;15/01/1998;3,71;284;26
9149;9,78185E+12;3457;181;16/02/2001;3,69;150;24
9150;9,78185E+12;3457;183;08/12/1998;3,65;350;40
9151;9,78142E+12;648;32;01/01/2006;4,13;7;0
9152;9,78067E+12;3204;160;01/09/1999;3,89;520;17
9153;9,78067E+12;3204;160;01/10/1989;3,75;337;12
9154;9,7808E+12;3458;200;01/07/2006;3,43;3;1
9155;9,78159E+12;912;350;20/06/2006;4,18;8456;302
9156;9,78185E+12;912;368;25/02/2005;4,18;61;3
9157;9,78142E+12;278;196;17/07/2007;3,97;21;3
9158;9,78006E+12;3459;384;29/05/2007;3,79;273;21
9159;9,78037E+12;3459;192;25/01/2002;4,12;47;1
9160;9,78006E+12;3459;384;24/06/2003;3,66;112;11
9161;9,78037E+12;3459;296;25/12/1996;4,2;65;2
9162;9,7814E+12;3460;224;01/08/2005;4,47;19;2
9163;9,78156E+12;3460;240;01/05/2002;4,2;47;1
9164;9,7814E+12;3461;144;07/04/2007;3,47;76;11
9165;9,78143E+12;3462;192;01/06/2007;4,23;77;1
